Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
Heuristic 3 Only,p=0,0,2.197802197802198,0.0,0
Heuristic 3 Only,p=0,1,2.197802197802198,0.0,0
Heuristic 3 Only,p=0,2,2.197802197802198,0.0,0
Heuristic 3 Only,p=0,3,2.197802197802198,0.0,0
Heuristic 3 Only,p=0,4,2.197802197802198,0.0,0
Heuristic 3 Only,p=0,5,3.296703296703297,0.0,0
Heuristic 3 Only,p=0,6,4.395604395604396,0.0,0
Heuristic 3 Only,p=0,7,4.395604395604396,0.0,0
Heuristic 3 Only,p=0,8,4.395604395604396,0.0,0
Heuristic 3 Only,p=0,9,5.4945054945054945,0.0,0
Heuristic 3 Only,p=0,10,6.593406593406594,0.0,0
Heuristic 3 Only,p=0,11,6.593406593406594,0.0,0
Heuristic 3 Only,p=0,12,7.6923076923076925,0.0,0
Heuristic 3 Only,p=0,13,8.791208791208792,0.0,0
Heuristic 3 Only,p=0,14,8.791208791208792,0.0,0
Heuristic 3 Only,p=0,15,8.791208791208792,0.0,0
Heuristic 3 Only,p=0,16,8.791208791208792,0.0,0
Heuristic 3 Only,p=0,17,8.791208791208792,50.0,121.0
Heuristic 3 Only,p=0,18,9.89010989010989,33.33333333333333,123.0
Heuristic 3 Only,p=0,19,10.989010989010989,0.0,0
Heuristic 3 Only,p=0,20,10.989010989010989,0.0,0
Heuristic 3 Only,p=0,21,12.087912087912088,0.0,0
Heuristic 3 Only,p=0,22,12.087912087912088,0.0,0
Heuristic 3 Only,p=0,23,13.186813186813188,0.0,0
Heuristic 3 Only,p=0,24,13.186813186813188,0.0,0
Heuristic 3 Only,p=0,25,14.285714285714285,0.0,0
Heuristic 3 Only,p=0,26,14.285714285714285,0.0,0
Heuristic 3 Only,p=0,27,14.285714285714285,0.0,0
Heuristic 3 Only,p=0,28,15.384615384615385,0.0,0
Heuristic 3 Only,p=0,29,16.483516483516482,25.0,99.0
Heuristic 3 Only,p=0,30,17.582417582417584,25.0,106.0
Heuristic 3 Only,p=0,31,17.582417582417584,0.0,0
Heuristic 3 Only,p=0,32,18.681318681318682,0.0,0
Heuristic 3 Only,p=0,33,18.681318681318682,0.0,0
Heuristic 3 Only,p=0,34,18.681318681318682,0.0,0
Heuristic 3 Only,p=0,35,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,36,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,37,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,38,19.78021978021978,25.0,86.0
Heuristic 3 Only,p=0,39,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,40,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,41,19.78021978021978,0.0,0
Heuristic 3 Only,p=0,42,20.87912087912088,0.0,0
Heuristic 3 Only,p=0,43,20.87912087912088,25.0,69.0
Heuristic 3 Only,p=0,44,20.87912087912088,25.0,66.0
Heuristic 3 Only,p=0,45,21.978021978021978,0.0,0
Heuristic 3 Only,p=0,46,23.076923076923077,0.0,0
Heuristic 3 Only,p=0,47,23.076923076923077,0.0,0
Heuristic 3 Only,p=0,48,24.175824175824175,33.33333333333333,64.0
Heuristic 3 Only,p=0,49,25.274725274725274,33.33333333333333,46.0
Heuristic 3 Only,p=0,50,25.274725274725274,25.0,58.0
Heuristic 3 Only,p=0,51,26.373626373626376,0.0,0
Heuristic 3 Only,p=0,52,26.373626373626376,0.0,0
Heuristic 3 Only,p=0,53,27.472527472527474,0.0,0
Heuristic 3 Only,p=0,54,27.472527472527474,0.0,0
Heuristic 3 Only,p=0,55,28.57142857142857,0.0,0
Heuristic 3 Only,p=0,56,28.57142857142857,0.0,0
Heuristic 3 Only,p=0,57,29.67032967032967,0.0,0
Heuristic 3 Only,p=0,58,30.76923076923077,0.0,0
Heuristic 3 Only,p=0,59,31.868131868131865,50.0,24.0
Heuristic 3 Only,p=0,60,32.967032967032964,0.0,0
Heuristic 3 Only,p=0,61,32.967032967032964,25.0,66.0
Heuristic 3 Only,p=0,62,32.967032967032964,0.0,0
Heuristic 3 Only,p=0,63,32.967032967032964,25.0,61.0
Heuristic 3 Only,p=0,64,34.065934065934066,25.0,55.0
Heuristic 3 Only,p=0,65,35.16483516483517,25.0,51.0
Heuristic 3 Only,p=0,66,36.26373626373626,66.66666666666666,23.0
Heuristic 3 Only,p=0,67,37.362637362637365,0.0,0
Heuristic 3 Only,p=0,68,37.362637362637365,25.0,55.0
Heuristic 3 Only,p=0,69,38.46153846153847,50.0,24.0
Heuristic 3 Only,p=0,70,39.56043956043956,25.0,56.0
Heuristic 3 Only,p=0,71,39.56043956043956,25.0,56.0
Heuristic 3 Only,p=0,72,40.65934065934066,0.0,0
Heuristic 3 Only,p=0,73,40.65934065934066,0.0,0
Heuristic 3 Only,p=0,74,41.75824175824176,0.0,0
Heuristic 3 Only,p=0,75,42.857142857142854,0.0,0
Heuristic 3 Only,p=0,76,42.857142857142854,0.0,0
Heuristic 3 Only,p=0,77,43.956043956043956,0.0,0
Heuristic 3 Only,p=0,78,45.05494505494506,0.0,0
Heuristic 3 Only,p=0,79,46.15384615384615,25.0,13.0
Heuristic 3 Only,p=0,80,46.15384615384615,0.0,0
Heuristic 3 Only,p=0,81,46.15384615384615,25.0,11.0
Heuristic 3 Only,p=0,82,47.25274725274725,0.0,0
Heuristic 3 Only,p=0,83,47.25274725274725,0.0,0
Heuristic 3 Only,p=0,84,47.25274725274725,0.0,0
Heuristic 3 Only,p=0,85,48.35164835164835,0.0,0
Heuristic 3 Only,p=0,86,48.35164835164835,25.0,15.0
Heuristic 3 Only,p=0,87,48.35164835164835,50.0,8.0
Heuristic 3 Only,p=0,88,49.45054945054945,0.0,0
Heuristic 3 Only,p=0,89,49.45054945054945,0.0,0
Heuristic 3 Only,p=0.5,0,2.197802197802198,0.0,0
Heuristic 3 Only,p=0.5,1,2.197802197802198,0.0,0
Heuristic 3 Only,p=0.5,2,3.296703296703297,0.0,0
Heuristic 3 Only,p=0.5,3,4.395604395604396,0.0,0
Heuristic 3 Only,p=0.5,4,5.4945054945054945,0.0,0
Heuristic 3 Only,p=0.5,5,5.4945054945054945,33.33333333333333,97.0
Heuristic 3 Only,p=0.5,6,5.4945054945054945,25.0,99.0
Heuristic 3 Only,p=0.5,7,5.4945054945054945,25.0,50.0
Heuristic 3 Only,p=0.5,8,5.4945054945054945,33.33333333333333,58.0
Heuristic 3 Only,p=0.5,9,6.593406593406594,33.33333333333333,97.0
Heuristic 3 Only,p=0.5,10,7.6923076923076925,0.0,0
Heuristic 3 Only,p=0.5,11,8.791208791208792,0.0,0
Heuristic 3 Only,p=0.5,12,9.89010989010989,0.0,0
Heuristic 3 Only,p=0.5,13,10.989010989010989,25.0,94.0
Heuristic 3 Only,p=0.5,14,12.087912087912088,0.0,0
Heuristic 3 Only,p=0.5,15,12.087912087912088,0.0,0
Heuristic 3 Only,p=0.5,16,13.186813186813188,0.0,0
Heuristic 3 Only,p=0.5,17,13.186813186813188,0.0,0
Heuristic 3 Only,p=0.5,18,14.285714285714285,0.0,0
Heuristic 3 Only,p=0.5,19,15.384615384615385,0.0,0
Heuristic 3 Only,p=0.5,20,16.483516483516482,0.0,0
Heuristic 3 Only,p=0.5,21,16.483516483516482,0.0,0
Heuristic 3 Only,p=0.5,22,16.483516483516482,0.0,0
Heuristic 3 Only,p=0.5,23,16.483516483516482,0.0,0
Heuristic 3 Only,p=0.5,24,16.483516483516482,0.0,0
Heuristic 3 Only,p=0.5,25,17.582417582417584,0.0,0
Heuristic 3 Only,p=0.5,26,17.582417582417584,0.0,0
Heuristic 3 Only,p=0.5,27,17.582417582417584,0.0,0
Heuristic 3 Only,p=0.5,28,17.582417582417584,0.0,0
Heuristic 3 Only,p=0.5,29,17.582417582417584,25.0,20.0
Heuristic 3 Only,p=0.5,30,18.681318681318682,0.0,0
Heuristic 3 Only,p=0.5,31,18.681318681318682,0.0,0
Heuristic 3 Only,p=0.5,32,18.681318681318682,0.0,0
Heuristic 3 Only,p=0.5,33,18.681318681318682,25.0,14.0
Heuristic 3 Only,p=0.5,34,18.681318681318682,0.0,0
Heuristic 3 Only,p=0.5,35,19.78021978021978,0.0,0
Heuristic 3 Only,p=0.5,36,19.78021978021978,25.0,20.0
Heuristic 3 Only,p=0.5,37,20.87912087912088,0.0,0
Heuristic 3 Only,p=0.5,38,21.978021978021978,0.0,0
Heuristic 3 Only,p=0.5,39,23.076923076923077,0.0,0
Heuristic 3 Only,p=0.5,40,23.076923076923077,0.0,0
Heuristic 3 Only,p=0.5,41,24.175824175824175,0.0,0
Heuristic 3 Only,p=0.5,42,25.274725274725274,0.0,0
Heuristic 3 Only,p=0.5,43,25.274725274725274,0.0,0
Heuristic 3 Only,p=0.5,44,25.274725274725274,33.33333333333333,7.0
Heuristic 3 Only,p=0.5,45,26.373626373626376,0.0,0
Heuristic 3 Only,p=0.5,46,26.373626373626376,0.0,0
Heuristic 3 Only,p=0.5,47,27.472527472527474,0.0,0
Heuristic 3 Only,p=0.5,48,27.472527472527474,0.0,0
Heuristic 3 Only,p=0.5,49,27.472527472527474,0.0,0
Heuristic 3 Only,p=0.5,50,27.472527472527474,25.0,16.0
Heuristic 3 Only,p=0.5,51,27.472527472527474,0.0,0
Heuristic 3 Only,p=0.5,52,28.57142857142857,33.33333333333333,10.0
Heuristic 3 Only,p=0.5,53,28.57142857142857,0.0,0
Heuristic 3 Only,p=0.5,54,29.67032967032967,25.0,19.0
Heuristic 3 Only,p=0.5,55,29.67032967032967,0.0,0
Heuristic 3 Only,p=0.5,56,29.67032967032967,0.0,0
Heuristic 3 Only,p=0.5,57,29.67032967032967,25.0,18.0
Heuristic 3 Only,p=0.5,58,29.67032967032967,25.0,19.0
Heuristic 3 Only,p=0.5,59,30.76923076923077,0.0,0
Heuristic 3 Only,p=0.5,60,31.868131868131865,25.0,18.0
Heuristic 3 Only,p=0.5,61,32.967032967032964,0.0,0
Heuristic 3 Only,p=0.5,62,34.065934065934066,0.0,0
Heuristic 3 Only,p=0.5,63,37.362637362637365,25.0,19.0
Heuristic 3 Only,p=0.5,64,37.362637362637365,25.0,21.0
Heuristic 3 Only,p=0.5,65,38.46153846153847,25.0,16.0
Heuristic 3 Only,p=0.5,66,38.46153846153847,0.0,0
Heuristic 3 Only,p=0.5,67,39.56043956043956,25.0,12.0
Heuristic 3 Only,p=0.5,68,39.56043956043956,0.0,0
Heuristic 3 Only,p=0.5,69,39.56043956043956,0.0,0
Heuristic 3 Only,p=0.5,70,39.56043956043956,25.0,19.0
Heuristic 3 Only,p=0.5,71,40.65934065934066,0.0,0
Heuristic 3 Only,p=0.5,72,41.75824175824176,0.0,0
Heuristic 3 Only,p=0.5,73,42.857142857142854,0.0,0
Heuristic 3 Only,p=0.5,74,43.956043956043956,25.0,20.0
Heuristic 3 Only,p=0.5,75,43.956043956043956,25.0,12.0
Heuristic 3 Only,p=0.5,76,45.05494505494506,0.0,0
Heuristic 3 Only,p=0.5,77,45.05494505494506,25.0,19.0
Heuristic 3 Only,p=0.5,78,45.05494505494506,33.33333333333333,12.0
Heuristic 3 Only,p=0.5,79,45.05494505494506,25.0,24.0
