Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
All Heuristics,p=0,0,4.0,0,0
All Heuristics,p=0,1,8.0,0.0,0
All Heuristics,p=0,2,12.0,0.0,0
All Heuristics,p=0,3,12.0,0.0,0
All Heuristics,p=0,4,12.0,0.0,0
All Heuristics,p=0,5,12.0,0.0,0
All Heuristics,p=0,6,16.0,0.0,0
All Heuristics,p=0,7,20.0,0.0,0
All Heuristics,p=0,8,24.0,0.0,0
All Heuristics,p=0,9,28.000000000000004,0.0,0
All Heuristics,p=0,10,32.0,0.0,0
All Heuristics,p=0,11,32.0,0.0,0
All Heuristics,p=0,12,36.0,33.33333333333333,7.0
All Heuristics,p=0,13,36.0,0.0,0
All Heuristics,p=0,14,36.0,0.0,0
All Heuristics,p=0,15,40.0,66.66666666666666,2.0
All Heuristics,p=0,16,44.0,66.66666666666666,2.0
All Heuristics,p=0,17,48.0,50.0,3.0
All Heuristics,p=0,18,48.0,75.0,1.6666666666666667
All Heuristics,p=0,19,48.0,50.0,3.0
All Heuristics,p=0,20,48.0,50.0,3.0
All Heuristics,p=0,21,52.0,100.0,1.25
All Heuristics,p=0,22,56.00000000000001,75.0,2.0
All Heuristics,p=0,23,60.0,100.0,1.5
All Heuristics,p=0.5,0,4.0,0,0
All Heuristics,p=0.5,1,4.0,0,0
All Heuristics,p=0.5,2,8.0,0,0
All Heuristics,p=0.5,3,8.0,0,0
All Heuristics,p=0.5,4,8.0,0,0
All Heuristics,p=0.5,5,8.0,0,0
All Heuristics,p=0.5,6,8.0,0,0
All Heuristics,p=0.5,7,8.0,0,0
All Heuristics,p=0.5,8,8.0,0,0
All Heuristics,p=0.5,9,8.0,0,0
All Heuristics,p=0.5,10,8.0,0,0
All Heuristics,p=0.5,11,8.0,0,0
All Heuristics,p=0.5,12,8.0,0,0
All Heuristics,p=0.5,13,8.0,0,0
All Heuristics,p=0.5,14,8.0,0,0
All Heuristics,p=0.5,15,8.0,0,0
All Heuristics,p=0.5,16,8.0,0,0
All Heuristics,p=0.5,17,8.0,0,0
All Heuristics,p=0.5,18,8.0,0,0
All Heuristics,p=0.5,19,8.0,0,0
All Heuristics,p=0.5,20,8.0,0,0
All Heuristics,p=0.5,21,8.0,0,0
All Heuristics,p=0.5,22,8.0,0,0
All Heuristics,p=0.5,23,8.0,0,0
All Heuristics,p=1,0,0.0,0.0,0
All Heuristics,p=1,1,4.0,0.0,0
All Heuristics,p=1,2,4.0,0.0,0
All Heuristics,p=1,3,4.0,0.0,0
All Heuristics,p=1,4,4.0,50.0,5.0
All Heuristics,p=1,5,8.0,100.0,2.5
All Heuristics,p=1,6,8.0,100.0,2.5
All Heuristics,p=1,7,12.0,66.66666666666666,4.5
All Heuristics,p=1,8,12.0,66.66666666666666,4.5
All Heuristics,p=1,9,16.0,66.66666666666666,4.5
All Heuristics,p=1,10,20.0,66.66666666666666,4.5
All Heuristics,p=1,11,24.0,66.66666666666666,5.0
All Heuristics,p=1,12,24.0,100.0,3.0
All Heuristics,p=1,13,28.000000000000004,75.0,5.666666666666667
All Heuristics,p=1,14,28.000000000000004,75.0,4.333333333333333
All Heuristics,p=1,15,28.000000000000004,100.0,3.0
All Heuristics,p=1,16,32.0,100.0,2.5
All Heuristics,p=1,17,32.0,100.0,2.5
All Heuristics,p=1,18,32.0,100.0,2.5
All Heuristics,p=1,19,36.0,100.0,2.5
All Heuristics,p=1,20,36.0,100.0,2.5
All Heuristics,p=1,21,36.0,100.0,2.5
All Heuristics,p=1,22,40.0,100.0,2.5
All Heuristics,p=1,23,40.0,100.0,2.5
