Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
All Heuristics,p=0,0,8.0,0.0,0
All Heuristics,p=0,1,12.0,0.0,0
All Heuristics,p=0,2,16.0,33.33333333333333,11.0
All Heuristics,p=0,3,16.0,0.0,0
All Heuristics,p=0,4,16.0,25.0,15.0
All Heuristics,p=0,5,16.0,66.66666666666666,3.0
All Heuristics,p=0,6,20.0,50.0,5.0
All Heuristics,p=0,7,20.0,50.0,4.5
All Heuristics,p=0,8,20.0,66.66666666666666,3.0
All Heuristics,p=0,9,20.0,66.66666666666666,3.0
All Heuristics,p=0,10,24.0,50.0,4.0
All Heuristics,p=0,11,28.000000000000004,25.0,9.0
All Heuristics,p=0,12,32.0,25.0,9.0
All Heuristics,p=0,13,32.0,50.0,4.0
All Heuristics,p=0,14,32.0,50.0,4.0
All Heuristics,p=0,15,32.0,75.0,2.3333333333333335
All Heuristics,p=0,16,32.0,75.0,2.3333333333333335
All Heuristics,p=0,17,36.0,50.0,4.0
All Heuristics,p=0,18,40.0,50.0,4.0
All Heuristics,p=0,19,44.0,50.0,4.0
All Heuristics,p=0,20,44.0,75.0,2.3333333333333335
All Heuristics,p=0,21,48.0,100.0,1.75
All Heuristics,p=0,22,52.0,100.0,2.0
All Heuristics,p=0,23,52.0,100.0,2.0
All Heuristics,p=0.5,0,8.0,0.0,0
All Heuristics,p=0.5,1,8.0,50.0,7.0
All Heuristics,p=0.5,2,8.0,50.0,7.0
All Heuristics,p=0.5,3,8.0,50.0,3.0
All Heuristics,p=0.5,4,12.0,100.0,1.5
All Heuristics,p=0.5,5,16.0,100.0,1.5
All Heuristics,p=0.5,6,20.0,100.0,1.3333333333333333
All Heuristics,p=0.5,7,20.0,100.0,1.3333333333333333
All Heuristics,p=0.5,8,20.0,100.0,1.25
All Heuristics,p=0.5,9,24.0,75.0,2.0
All Heuristics,p=0.5,10,28.000000000000004,100.0,1.5
All Heuristics,p=0.5,11,32.0,75.0,3.0
All Heuristics,p=0.5,12,36.0,50.0,5.0
All Heuristics,p=0.5,13,36.0,75.0,3.0
All Heuristics,p=0.5,14,36.0,75.0,3.0
All Heuristics,p=0.5,15,36.0,75.0,3.0
All Heuristics,p=0.5,16,36.0,100.0,1.5
All Heuristics,p=0.5,17,36.0,100.0,1.5
All Heuristics,p=0.5,18,40.0,100.0,1.5
All Heuristics,p=0.5,19,40.0,100.0,1.5
All Heuristics,p=0.5,20,40.0,100.0,1.5
All Heuristics,p=0.5,21,44.0,100.0,1.5
All Heuristics,p=0.5,22,44.0,100.0,1.5
All Heuristics,p=0.5,23,48.0,100.0,1.5
All Heuristics,p=1,0,8.0,0.0,0
All Heuristics,p=1,1,8.0,50.0,9.0
All Heuristics,p=1,2,8.0,0.0,0
All Heuristics,p=1,3,8.0,0.0,0
All Heuristics,p=1,4,8.0,100.0,1.0
All Heuristics,p=1,5,8.0,50.0,5.0
All Heuristics,p=1,6,8.0,50.0,5.0
All Heuristics,p=1,7,8.0,50.0,3.0
All Heuristics,p=1,8,8.0,100.0,1.5
All Heuristics,p=1,9,12.0,100.0,1.5
All Heuristics,p=1,10,12.0,100.0,1.5
All Heuristics,p=1,11,12.0,100.0,1.5
All Heuristics,p=1,12,12.0,100.0,1.5
All Heuristics,p=1,13,16.0,66.66666666666666,2.5
All Heuristics,p=1,14,16.0,100.0,1.5
All Heuristics,p=1,15,16.0,100.0,1.5
All Heuristics,p=1,16,16.0,100.0,1.5
All Heuristics,p=1,17,20.0,100.0,1.3333333333333333
All Heuristics,p=1,18,24.0,100.0,1.3333333333333333
All Heuristics,p=1,19,28.000000000000004,100.0,1.25
All Heuristics,p=1,20,28.000000000000004,100.0,1.25
All Heuristics,p=1,21,32.0,100.0,1.25
All Heuristics,p=1,22,36.0,100.0,1.25
All Heuristics,p=1,23,40.0,100.0,1.25
