Scenario,Probability,Iteration,Accuracy,Rule Percentage,Conciseness
All Heuristics,p=0,0,4.0,0.0,0
All Heuristics,p=0,1,4.0,0.0,0
All Heuristics,p=0,2,8.0,0,0
All Heuristics,p=0,3,12.0,0.0,0
All Heuristics,p=0,4,16.0,100.0,2.0
All Heuristics,p=0,5,20.0,50.0,10.0
All Heuristics,p=0,6,24.0,50.0,10.0
All Heuristics,p=0,7,28.000000000000004,50.0,10.0
All Heuristics,p=0,8,32.0,33.33333333333333,12.0
All Heuristics,p=0,9,32.0,33.33333333333333,12.0
All Heuristics,p=0,10,36.0,50.0,6.5
All Heuristics,p=0,11,40.0,25.0,14.0
All Heuristics,p=0,12,44.0,25.0,14.0
All Heuristics,p=0,13,44.0,50.0,7.0
All Heuristics,p=0,14,44.0,25.0,14.0
All Heuristics,p=0,15,48.0,50.0,7.0
All Heuristics,p=0,16,48.0,50.0,5.0
All Heuristics,p=0,17,48.0,50.0,5.0
All Heuristics,p=0,18,52.0,50.0,5.0
All Heuristics,p=0,19,56.00000000000001,50.0,5.0
All Heuristics,p=0,20,60.0,50.0,5.0
All Heuristics,p=0,21,60.0,75.0,3.0
All Heuristics,p=0,22,60.0,100.0,1.5
All Heuristics,p=0,23,60.0,100.0,1.5
All Heuristics,p=0.5,0,0.0,0,0
All Heuristics,p=0.5,1,0.0,0,0
All Heuristics,p=0.5,2,0.0,0,0
All Heuristics,p=0.5,3,0.0,0,0
All Heuristics,p=0.5,4,4.0,100.0,1.0
All Heuristics,p=0.5,5,4.0,100.0,1.0
All Heuristics,p=0.5,6,8.0,50.0,9.0
All Heuristics,p=0.5,7,12.0,50.0,9.0
All Heuristics,p=0.5,8,12.0,50.0,5.0
All Heuristics,p=0.5,9,12.0,50.0,5.0
All Heuristics,p=0.5,10,12.0,100.0,1.0
All Heuristics,p=0.5,11,12.0,100.0,1.0
All Heuristics,p=0.5,12,12.0,100.0,1.0
All Heuristics,p=0.5,13,16.0,100.0,1.0
All Heuristics,p=0.5,14,20.0,50.0,3.0
All Heuristics,p=0.5,15,20.0,33.33333333333333,5.0
All Heuristics,p=0.5,16,24.0,50.0,3.0
All Heuristics,p=0.5,17,28.000000000000004,100.0,1.5
All Heuristics,p=0.5,18,28.000000000000004,100.0,1.5
All Heuristics,p=0.5,19,28.000000000000004,100.0,1.5
All Heuristics,p=0.5,20,28.000000000000004,100.0,1.5
All Heuristics,p=0.5,21,32.0,66.66666666666666,2.5
All Heuristics,p=0.5,22,36.0,100.0,1.6666666666666667
All Heuristics,p=0.5,23,36.0,100.0,1.6666666666666667
All Heuristics,p=1,0,4.0,0.0,0
All Heuristics,p=1,1,8.0,0.0,0
All Heuristics,p=1,2,8.0,0.0,0
All Heuristics,p=1,3,12.0,0.0,0
All Heuristics,p=1,4,16.0,50.0,6.0
All Heuristics,p=1,5,16.0,100.0,1.5
All Heuristics,p=1,6,20.0,66.66666666666666,3.5
All Heuristics,p=1,7,20.0,100.0,1.5
All Heuristics,p=1,8,20.0,100.0,1.5
All Heuristics,p=1,9,20.0,66.66666666666666,3.5
All Heuristics,p=1,10,24.0,66.66666666666666,3.5
All Heuristics,p=1,11,24.0,66.66666666666666,3.5
All Heuristics,p=1,12,24.0,100.0,1.5
All Heuristics,p=1,13,28.000000000000004,100.0,1.5
All Heuristics,p=1,14,32.0,50.0,4.0
All Heuristics,p=1,15,32.0,75.0,2.3333333333333335
All Heuristics,p=1,16,36.0,100.0,1.75
All Heuristics,p=1,17,40.0,100.0,1.75
All Heuristics,p=1,18,40.0,75.0,2.6666666666666665
All Heuristics,p=1,19,40.0,100.0,1.75
All Heuristics,p=1,20,44.0,100.0,1.75
All Heuristics,p=1,21,48.0,100.0,1.75
All Heuristics,p=1,22,48.0,100.0,1.75
All Heuristics,p=1,23,48.0,100.0,1.75
